"id","info_carrier","blattangabe","blattangabe_annotat","annotat_text","annotat_tei_xml","annotat_searchstring"
"AN_0032_000156","München, Bayerische Staatsbibliothek, Clm 3941","","48v","Verweis 2: Jt(em) <ul>moÿ#.ses</ul> vt theologi a#.s#.ser(un)t geometer fuit/ p(ri)m(us) (et) a#.st(ro)nom(us) . S(ed) ut di(citur) in d(e)#.sc(ri)pt(i)o(n)e c(ro)nice | biblie/ t(un)c <ul>nemroth</ul> #.sc(rip#.sit a#.st(ro)logia(m) (et) geomet(ri)a(m)/ vt d(e) h(oc) di(citur) #.sub #.secunda etate m(un)di <finis1/> | vide d(e) h(oc) i(n) Codice cit(ri)no lit(is) g(re)cie a fine codic(is) a k(arta) .280. c(ir)ca fi(n)e(m) 2(e) etat(is)","<TEI xmlns=""http://www.tei-c.org/ns/1.0""><teiHeader><id>AN_0032_000156</id></teiHeader><text><body><p><w>Verweis 2: Jt(em) </w><underline><w>moÿſes</w></underline><w> vt theologi aſſer(un)t geometer fuit/ p(ri)m(us) (et) aſt(ro)nom(us) . S(ed) ut di(citur) in d(e)ſc(ri)pt(i)o(n)e c(ro)nice | biblie/ t(un)c </w><underline><w>nemroth</w></underline><w> ſc(ripſit aſt(ro)logia(m) (et) geomet(ri)a(m)/ vt d(e) h(oc) di(citur) ſub ſecunda etate m(un)di </w><w> | vide d(e) h(oc) i(n) Codice cit(ri)no lit(is) g(re)cie a fine codic(is) a k(arta) .280. c(ir)ca fi(n)e(m) 2(e) etat(is)</w></p></body></text></TEI>","Verweis 2: Jtem moÿſes vt theologi aſſerunt geometer fuit/ primus et aſtronomus . Sed ut dicitur in deſcriptione cronice biblie/ tunc nemroth ſcripſit aſtrologiam et geometriam/ vt de hoc dicitur ſub ſecunda etate mundi vide de hoc in Codice citrino litis grecie a fine codicis a karta .280. circa finem 2e etatis"
"AN_0032_000157","München, Bayerische Staatsbibliothek, Clm 3941","","49r","Verweis 1: vide q(uam) laute <oz>late</oz> i(n) (com)m(en)da(m) mu#.sice alanu(m) i(n) anticlaudiano in 3(o) lib(ro) (et) in q(ui)nto ca(pitulo) q(uo)d to(tum) e(st) d(e) mu#.sica | (et) incipit 5(a) #.soror / 4(e) #.si(mi)lis / gerit ore p(ri)o(r)e(m)","<TEI xmlns=""http://www.tei-c.org/ns/1.0""><teiHeader><id>AN_0032_000157</id></teiHeader><text><body><p><w>Verweis 1: vide q(uam) laute </w><add place=""above"" customTag=""oz""><w>late</w></add><w> i(n) (com)m(en)da(m) muſice alanu(m) i(n) anticlaudiano in 3(o) lib(ro) (et) in q(ui)nto ca(pitulo) q(uo)d to(tum) e(st) d(e) muſica | (et) incipit 5(a) ſoror / 4(e) ſi(mi)lis / gerit ore p(ri)o(r)e(m)</w></p></body></text></TEI>","Verweis 1: vide quam laute late in commendam muſice alanum in anticlaudiano in 3o libro et in quinto capitulo quod totum est de muſica et incipit 5a ſoror / 4e ſimilis / gerit ore priorem"
"AN_0032_000158","München, Bayerische Staatsbibliothek, Clm 3941","","49r","Verweis 2: vide ec(iam) ar(istotelem) p(u)lch(er)ri(m)e lati#.s#.si(m)eq(ue) di#.spu(ta)nte(m) | de mu#.sica in ulti(m)o #.s(cilicet) 8(uo) libro politico(rum) p(er) longu(m) pa#.s#.su(m) . ","<TEI xmlns=""http://www.tei-c.org/ns/1.0""><teiHeader><id>AN_0032_000158</id></teiHeader><text><body><p><w>Verweis 2: vide ec(iam) ar(istotelem) p(u)lch(er)ri(m)e latiſſi(m)eq(ue) diſpu(ta)nte(m) | de muſica in ulti(m)o ſ(cilicet) 8(uo) libro politico(rum) p(er) longu(m) paſſu(m) . </w></p></body></text></TEI>","Verweis 2: vide eciam aristotelem pulcherrime latiſſimeque diſputantem de muſica in ultimo ſcilicet 8uo libro politicorum per longum paſſum ."
"AN_0032_000159","München, Bayerische Staatsbibliothek, Clm 3941","","49r","Verweis 3: Et q(ui)ntilianu(m) p(rimo) li(bro) in#.stitu(tionis) oratorie <k>l<gb>ca(pitulo)</gb></k> 7. / 4(a) di#.stinct(i)o(n)e codic(is) p(re)#.s#.si a k(arta) .18.","<TEI xmlns=""http://www.tei-c.org/ns/1.0""><teiHeader><id>AN_0032_000159</id></teiHeader><text><body><p><w>Verweis 3: Et q(ui)ntilianu(m) p(rimo) li(bro) inſtitu(tionis) oratorie </w><k><w>l</w><gb><w>ca(pitulo)</w></gb></k><w> 7. / 4(a) diſtinct(i)o(n)e codic(is) p(re)ſſi a k(arta) .18.</w></p></body></text></TEI>","Verweis 3: Et quintilianum primo libro inſtitutionis oratorie l capitulo 7. / 4a diſtinctione codicis preſſi a karta .18."
"AN_0032_000160","München, Bayerische Staatsbibliothek, Clm 3941","","49r","Verweis 4: vide d(e) h(oc) i(n) codice | d(e) na(tur) is #.seu p(ro)p(ri)etatib(us) | re(rum) li(bro) 19 a k(arta) 449 | c(apitulo) .9.","<TEI xmlns=""http://www.tei-c.org/ns/1.0""><teiHeader><id>AN_0032_000160</id></teiHeader><text><body><p><w>Verweis 4: vide d(e) h(oc) i(n) codice | d(e) na(tur) is ſeu p(ro)p(ri)etatib(us) | re(rum) li(bro) 19 a k(arta) 449 | c(apitulo) .9.</w></p></body></text></TEI>","Verweis 4: vide de hoc in codice de natur is ſeu proprietatibus rerum libro 19 a karta 449 capitulo .9."
"AN_0032_000161","München, Bayerische Staatsbibliothek, Clm 3941","","49r","Verweis 5: Jt(em) aug(ustinus) 18 li(bro) d(e) ci(vitate) dei c(apitulo) .5. | <sig>Buchstabe D</sig> dicit p(ost) obitu(m) liberi p(at)r(is) | q(ui) p(ro) deo h(ab)it(us) e(st) Appollini | delphico . in#.stituti #.s(un)t ludi | mu#.sici Et thoni(us) rex p(rimus) | in#.stituit /. appollini (et) min(er)ue.","<TEI xmlns=""http://www.tei-c.org/ns/1.0""><teiHeader><id>AN_0032_000161</id></teiHeader><text><body><p><w>Verweis 5: Jt(em) aug(ustinus) 18 li(bro) d(e) ci(vitate) dei c(apitulo) .5. | </w><symbol type=""letter"" desc=""D""><w>D</w></symbol><w> dicit p(ost) obitu(m) liberi p(at)r(is) | q(ui) p(ro) deo h(ab)it(us) e(st) Appollini | delphico . inſtituti ſ(un)t ludi | muſici Et thoni(us) rex p(rimus) | inſtituit /. appollini (et) min(er)ue.</w></p></body></text></TEI>","Verweis 5: Jtem augustinus 18 libro de civitate dei capitulo .5. Buchstabe D dicit post obitum liberi patris qui pro deo habitus est Appollini delphico . inſtituti ſunt ludi muſici Et thonius rex primus inſtituit /. appollini et minerue."
"AN_0032_000162","München, Bayerische Staatsbibliothek, Clm 3941","","49v","Verweis: Empedoclem a#.s#.serit Boe-|ti(us) adeo mu#.sice arte(m) noui#.s|#.se canendi . vt juuen(is) ira(m) | (q(ui) e(ius) ho#.spite(m) i(n)uadens ad-|int(er)ficiend(um) .) temp(er)auit / (etc) | vide jn vitas ph(ilosoph)o(rum) #.suo loco | a k(arta) .38. <finis1/>","<TEI xmlns=""http://www.tei-c.org/ns/1.0""><teiHeader><id>AN_0032_000162</id></teiHeader><text><body><p><w>Empedoclem aſſerit Boe-|ti(us) adeo muſice arte(m) nouiſ|ſe canendi . vt juuen(is) ira(m) | (q(ui) e(ius) hoſpite(m) i(n)uadens ad-|int(er)ficiend(um) .) temp(er)auit / (etc) | vide jn vitas ph(ilosoph)o(rum) ſuo loco | a k(arta) .38. </w></p></body></text></TEI>","Empedoclem aſſerit Boe-tius adeo muſice artem nouiſſe canendi . vt juuenis iram qui eius hoſpitem inuadens ad-interficiendum . temperauit / etc vide jn vitas philosophorum ſuo loco a karta .38."
"AN_0032_000163","München, Bayerische Staatsbibliothek, Clm 3941","","51v","Verweis 1 (‚Klassiker‘): Vide de laberinto jn Ouidio Methaforpho#.seos lib(ro) 8(uo) haut longe a p(ri)n(cipio) | jta met(ri)ce dic(e)ns / Vota joui minos thauro(rum) [...]","<TEI xmlns=""http://www.tei-c.org/ns/1.0""><teiHeader><id>AN_0032_000163</id></teiHeader><text><body><p><w>Verweis 1 (‚Klassiker‘): Vide de laberinto jn Ouidio Methaforphoſeos lib(ro) 8(uo) haut longe a p(ri)n(cipio) | jta met(ri)ce dic(e)ns / Vota joui minos thauro(rum) </w><gap reason=""editoral"" customTag=""[...]""/></p></body></text></TEI>","Verweis 1 ‚Klassiker‘: Vide de laberinto jn Ouidio Methaforphoſeos libro 8uo haut longe a principio jta metrice dicens / Vota joui minos thaurorum"
"AN_0032_000164","München, Bayerische Staatsbibliothek, Clm 3941","","51v","Verweis 2: De Laborintho vide | et(iam) jn Bohe(tio) d(e) (con)#.solatu | philo#.so(phico) Lib(ro) .3. p(ro)#.sa .12.","<TEI xmlns=""http://www.tei-c.org/ns/1.0""><teiHeader><id>AN_0032_000164</id></teiHeader><text><body><p><w>Verweis 2: De Laborintho vide | et(iam) jn Bohe(tio) d(e) (con)ſolatu | philoſo(phico) Lib(ro) .3. p(ro)ſa .12.</w></p></body></text></TEI>","Verweis 2: De Laborintho vide etiam jn Bohetio de conſolatu philoſophico Libro .3. proſa .12."
"AN_0032_000165","München, Bayerische Staatsbibliothek, Clm 3941","","51v","Verweis 3: Et ite(rum) Ouidi(us) d(e) amo(r)e lib(ro) 2(o) v(er)#.su  vice#.simo p(rimo) a p(ri)n(cipio) ita inq(uit) ho#.spit(is) effugio [...]","<TEI xmlns=""http://www.tei-c.org/ns/1.0""><teiHeader><id>AN_0032_000165</id></teiHeader><text><body><p><w>Verweis 3: Et ite(rum) Ouidi(us) d(e) amo(r)e lib(ro) 2(o) v(er)ſu  viceſimo p(rimo) a p(ri)n(cipio) ita inq(uit) hoſpit(is) effugio </w><gap reason=""editoral"" customTag=""[...]""/></p></body></text></TEI>","Verweis 3: Et iterum Ouidius de amore libro 2o verſu viceſimo primo a principio ita inquit hoſpitis effugio"
"AN_0032_000166","München, Bayerische Staatsbibliothek, Clm 3941","","51v","Verweis 4: de minothaur(is) alijs ab illo q(ui) i(n) #.scithia #.s(un)t vide i(n) 6(o) lib(ro) Ethici ph(ilosoph)i a k(arta) .150. <sig>Buchstabe R</sig>","<TEI xmlns=""http://www.tei-c.org/ns/1.0""><teiHeader><id>AN_0032_000166</id></teiHeader><text><body><p><w>Verweis 4: de minothaur(is) alijs ab illo q(ui) i(n) ſcithia ſ(un)t vide i(n) 6(o) lib(ro) Ethici ph(ilosoph)i a k(arta) .150. </w><symbol type=""letter"" desc=""R""><w>R</w></symbol></p></body></text></TEI>","Verweis 4: de minothauris alijs ab illo qui in ſcithia ſunt vide in 6o libro Ethici philosophi a karta .150. Buchstabe R"
"AN_0032_000167","München, Bayerische Staatsbibliothek, Clm 3941","","52r","Verweis 1 (‚Klassiker‘): Vide ec(iam) de ÿcaro dedali filio j(n)#.s(er)uio #.s(upe)r lib(rum) #.sextu(m) v(ir)gilij q(uas)i a p(ri)n(cipio)","<TEI xmlns=""http://www.tei-c.org/ns/1.0""><teiHeader><id>AN_0032_000167</id></teiHeader><text><body><p><w>Verweis 1 (‚Klassiker‘): Vide ec(iam) de ÿcaro dedali filio j(n)ſ(er)uio ſ(upe)r lib(rum) ſextu(m) v(ir)gilij q(uas)i a p(ri)n(cipio)</w></p></body></text></TEI>","Verweis 1 ‚Klassiker‘: Vide eciam de ÿcaro dedali filio jnſeruio ſuper librum ſextum virgilij quasi a principio"
"AN_0032_000168","München, Bayerische Staatsbibliothek, Clm 3941","","52r","Verweis 2: vide v(er)a(m) fabula(m) | d(e) minothauro (et) laborinto (etc) / Quida(m) autor e(st) q(ui) vo(catur) <k>laborint(us)<gb>Eberhard(us)</gb></k> Colonie(n)#.s(is) (et) fuit | medic(us) i(lle) (com)po#.suit libellu(m) q(uem) i(n)titulauit laborintu(m) (et) <del>(m)</del> met(ri)c(us) (et) incip(it) pigeri(us) <oz>rex</oz> me <oz>eb(er)ha(r)d(um)</oz> t(ra)xit amor | iu#.s#.sitq(ue) camena Sc(ri)b(er)e ma(teriam) . m(e) q(ui) dedit i(lla) m(ihi) virib(us) jngenij di#.scu#.s#.sis vt pu(ta) p(ar)uis (etc) Et di(vi)di(tur) | i(n) 4(or) t(ra)c(tatos) in p(rimo) t(ra)ctat d(e) na(tura) q(uomodo) (com)pacia(tur) i(n) p(ro)duc(e)ndo fut(ur)o <zw>retori</zw> / j(n) 2(o) t(ra)ctat d(e) #.subtilitatib(us) rhetho(r)ice | jn 3(o) d(e) metr(is) / jn 4(o) d(e) ricm(is) . (et) q(uodlibet) <figura/> t(ra)ctat(us) di(vi)di(tur) in ca(pitula) / 2(us) t(ra)c(tatus) d(e) rhetho(r)ica incip(it) #.sic | The(ma)t(is) inic(i)o q(uam)uis varij <figura/> fam(u)lan(tur) / p(re)ced(un)t bini nobili(tate) modi . | 3(us) t(ra)c(tatus) d(e) met(ri)ficatura <figura/> #.sic incip(it) virib(us) apta #.su(is) pu(er)is vt | lectio de(ditur) Auto(r)es <figura/> tenere fac vt ab ore legas. | 4(us) d(e) ricm(is) i(n)cip(it) <figura/> Talib(us) i(n)#.st(ru)ct(us) #.sed(et) in laq(ue)o labori(n)ti . | Carcere <oz>traice</oz> clamo#.so <figura/> lucti#.sonaq(ue) domo . (et) finit p(er) (conseque)ns | (et) tot(us) liber #.sic <figura/> Rector (con)doleas eb(er)hardi ca(r)-|min(is) ulla(m) Si<figura/>cariem videas . vigil(em) co(r)r(ec)t(i)o | lime / do(r)miat <figura/> Jnuidie d(e)t(ra)ct(i)o ne(m)o b(ea)t(us) | Ex om(n)i p(ar)te <figura/> mala #.s(un)t vicina pet(e)nd(um) .","<TEI xmlns=""http://www.tei-c.org/ns/1.0""><teiHeader><id>AN_0032_000168</id></teiHeader><text><body><p><w>Verweis 2: vide v(er)a(m) fabula(m) | d(e) minothauro (et) laborinto (etc) / Quida(m) autor e(st) q(ui) vo(catur) </w><k><w>laborint(us)</w><gb><w>Eberhard(us)</w></gb></k><w> Colonie(n)ſ(is) (et) fuit | medic(us) i(lle) (com)poſuit libellu(m) q(uem) i(n)titulauit laborintu(m) (et) </w><del><w>(m)</w></del><w> met(ri)c(us) (et) incip(it) pigeri(us) </w><add place=""above"" customTag=""oz""><w>rex</w></add><w> me </w><add place=""above"" customTag=""oz""><w>eb(er)ha(r)d(um)</w></add><w> t(ra)xit amor | iuſſitq(ue) camena Sc(ri)b(er)e ma(teriam) . m(e) q(ui) dedit i(lla) m(ihi) virib(us) jngenij diſcuſſis vt pu(ta) p(ar)uis (etc) Et di(vi)di(tur) | i(n) 4(or) t(ra)c(tatos) in p(rimo) t(ra)ctat d(e) na(tura) q(uomodo) (com)pacia(tur) i(n) p(ro)duc(e)ndo fut(ur)o </w><zw><w>retori</w></zw><w> / j(n) 2(o) t(ra)ctat d(e) ſubtilitatib(us) rhetho(r)ice | jn 3(o) d(e) metr(is) / jn 4(o) d(e) ricm(is) . (et) q(uodlibet) </w><w> t(ra)ctat(us) di(vi)di(tur) in ca(pitula) / 2(us) t(ra)c(tatus) d(e) rhetho(r)ica incip(it) ſic | The(ma)t(is) inic(i)o q(uam)uis varij </w><w> fam(u)lan(tur) / p(re)ced(un)t bini nobili(tate) modi . | 3(us) t(ra)c(tatus) d(e) met(ri)ficatura </w><w> ſic incip(it) virib(us) apta ſu(is) pu(er)is vt | lectio de(ditur) Auto(r)es </w><w> tenere fac vt ab ore legas. | 4(us) d(e) ricm(is) i(n)cip(it) </w><w> Talib(us) i(n)ſt(ru)ct(us) ſed(et) in laq(ue)o labori(n)ti . | Carcere </w><add place=""above"" customTag=""oz""><w>traice</w></add><w> clamoſo </w><w> luctiſonaq(ue) domo . (et) finit p(er) (conseque)ns | (et) tot(us) liber ſic </w><w> Rector (con)doleas eb(er)hardi ca(r)-|min(is) ulla(m) Si</w><w>cariem videas . vigil(em) co(r)r(ec)t(i)o | lime / do(r)miat </w><w> Jnuidie d(e)t(ra)ct(i)o ne(m)o b(ea)t(us) | Ex om(n)i p(ar)te </w><w> mala ſ(un)t vicina pet(e)nd(um) .</w></p></body></text></TEI>","Verweis 2: vide veram fabulam de minothauro et laborinto etc / Quidam autor est qui vocatur laborintus Eberhardus Colonienſis et fuit medicus ille compoſuit libellum quem intitulauit laborintum et m metricus et incipit pigerius rex me eberhardum traxit amor iuſſitque camena Scribere materiam . me qui dedit illa mihi viribus jngenij diſcuſſis vt puta paruis etc Et dividitur in 4or tractatos in primo tractat de natura quomodo compaciatur in producendo futuro retori / jn 2o tractat de ſubtilitatibus rhethorice jn 3o de metris / jn 4o de ricmis . et quodlibet tractatus dividitur in capitula / 2us tractatus de rhethorica incipit ſic Thematis inicio quamuis varij famulantur / precedunt bini nobilitate modi . 3us tractatus de metrificatura ſic incipit viribus apta ſuis pueris vt lectio deditur Autores tenere fac vt ab ore legas. 4us de ricmis incipit Talibus inſtructus ſedet in laqueo laborinti . Carcere traice clamoſo luctiſonaque domo . et finit per consequens et totus liber ſic Rector condoleas eberhardi car-minis ullam Sicariem videas . vigilem correctio lime / dormiat Jnuidie detractio nemo beatus Ex omni parte mala ſunt vicina petendum ."
"AN_0032_000169","München, Bayerische Staatsbibliothek, Clm 3941","","53v","Verweis: Jt(em) theologi feru(n)t Moÿ#.sen p(rimum) fui#.s#.se a#.st(ro)nomu(m) / vide p(rimum) lib(rum) co#.smog(ra)phÿe | Ethici ph(ilosoph)i e(ius) libros t(ra)n#.stulit jh(er)o(nimus) <finis1/>","<TEI xmlns=""http://www.tei-c.org/ns/1.0""><teiHeader><id>AN_0032_000169</id></teiHeader><text><body><p><w>Jt(em) theologi feru(n)t Moÿſen p(rimum) fuiſſe aſt(ro)nomu(m) / vide p(rimum) lib(rum) coſmog(ra)phÿe | Ethici ph(ilosoph)i e(ius) libros t(ra)nſtulit jh(er)o(nimus) </w></p></body></text></TEI>","Jtem theologi ferunt Moÿſen primum fuiſſe aſtronomum / vide primum librum coſmographÿe Ethici philosophi eius libros tranſtulit jheronimus"
"AN_0032_000170","München, Bayerische Staatsbibliothek, Clm 3941","","54r","Verweis: A#.st(ro)nomie n(on) #.s(u)p(er) l(icet) vaca-|re . ad tuenda(m) pat(ri)a(m) vi|de an(te) k(arta) .38.","<TEI xmlns=""http://www.tei-c.org/ns/1.0""><teiHeader><id>AN_0032_000170</id></teiHeader><text><body><p><w>Aſt(ro)nomie n(on) ſ(u)p(er) l(icet) vaca-|re . ad tuenda(m) pat(ri)a(m) vi|de an(te) k(arta) .38.</w></p></body></text></TEI>","Aſtronomie non ſuper licet vaca-re . ad tuendam patriam vide ante karta .38."
"AN_0032_000171","München, Bayerische Staatsbibliothek, Clm 3941","","54v","Verweis 1: . Ex(emplum) p(ro) v(er)i(tate) a#.st(ro)nomical(i) judicij | vide codice vi(ri)di t(ro)ÿane hÿ#.sto(r)ie | a k(arta) .228. <finis1/>","<TEI xmlns=""http://www.tei-c.org/ns/1.0""><teiHeader><id>AN_0032_000171</id></teiHeader><text><body><p><w>Verweis 1: . Ex(emplum) p(ro) v(er)i(tate) aſt(ro)nomical(i) judicij | vide codice vi(ri)di t(ro)ÿane hÿſto(r)ie | a k(arta) .228. </w></p></body></text></TEI>","Verweis 1: . Exemplum pro veritate aſtronomicali judicij vide codice viridi troÿane hÿſtorie a karta .228."
"AN_0032_000172","München, Bayerische Staatsbibliothek, Clm 3941","","54v","Verweis 2: Eudoxi(us) a#.st(ro)log(us) in ea (con)#.se-|nuit in cacumine mont(is) | vide i(n) uitas ph(ilosoph)o(rum) a k(arta) 16 | in ceda (etc)","<TEI xmlns=""http://www.tei-c.org/ns/1.0""><teiHeader><id>AN_0032_000172</id></teiHeader><text><body><p><w>Verweis 2: Eudoxi(us) aſt(ro)log(us) in ea (con)ſe-|nuit in cacumine mont(is) | vide i(n) uitas ph(ilosoph)o(rum) a k(arta) 16 | in ceda (etc)</w></p></body></text></TEI>","Verweis 2: Eudoxius aſtrologus in ea conſe-nuit in cacumine montis vide in uitas philosophorum a karta 16 in ceda etc"
"AN_0032_000173","München, Bayerische Staatsbibliothek, Clm 3941","","55r","Verweis 1: vide de hijs pl(us) in - | p(ri)apeÿa a k(arta) 266.","<TEI xmlns=""http://www.tei-c.org/ns/1.0""><teiHeader><id>AN_0032_000173</id></teiHeader><text><body><p><w>Verweis 1: vide de hijs pl(us) in - | p(ri)apeÿa a k(arta) 266.</w></p></body></text></TEI>","Verweis 1: vide de hijs plus in - priapeÿa a karta 266."
"AN_0032_000174","München, Bayerische Staatsbibliothek, Clm 3941","","55r","Verweis 2: (et) i(n) codice vi(ri)di hÿ#.sto(r)ie | t(ro)iane a k(arta) .67.","<TEI xmlns=""http://www.tei-c.org/ns/1.0""><teiHeader><id>AN_0032_000174</id></teiHeader><text><body><p><w>Verweis 2: (et) i(n) codice vi(ri)di hÿſto(r)ie | t(ro)iane a k(arta) .67.</w></p></body></text></TEI>","Verweis 2: et in codice viridi hÿſtorie troiane a karta .67."
"AN_0032_000175","München, Bayerische Staatsbibliothek, Clm 3941","","55v","Verweis 1: Excell(e)n(tiam) theologie vlt(ra) ph(ilosoph)ia(m) vide in lib(ro) ru#.s#.so ligni vite horilogij #.sap(ient)ie | (et) theo(logice) v(er)i(tatis) a k(arta) 161. p(ar)uu(m) p(ro)logu(m) i(n) (com)m(en)da(m) theologie <del> (etc) vide (et) i(n)f(ra) i(n ) lat(er)e <sig>Doppelkreuz senkrecht</sig></del>","<TEI xmlns=""http://www.tei-c.org/ns/1.0""><teiHeader><id>AN_0032_000175</id></teiHeader><text><body><p><w>Verweis 1: Excell(e)n(tiam) theologie vlt(ra) ph(ilosoph)ia(m) vide in lib(ro) ruſſo ligni vite horilogij ſap(ient)ie | (et) theo(logice) v(er)i(tatis) a k(arta) 161. p(ar)uu(m) p(ro)logu(m) i(n) (com)m(en)da(m) theologie </w><del><w> (etc) vide (et) i(n)f(ra) i(n ) lat(er)e </w><symbol type=""Doppelkreuz senkrecht""/></del></p></body></text></TEI>","Verweis 1: Excellentiam theologie vltra philosophiam vide in libro ruſſo ligni vite horilogij ſapientie et theologice veritatis a karta 161. paruum prologum in commendam theologie etc vide et infra in latere Doppelkreuz senkrecht"
"AN_0032_000176","München, Bayerische Staatsbibliothek, Clm 3941","","55v","Verweis 2: vide ad id(em) longu(m) pa#.s#.su(m) (contra) ph(ilosoph)os (et) m(un)di indu#.st(ri)a(m) (et) p(ro) (com)m(en)da r(e)ligio#.so(rum) (et) theolo(gie) i(n) facecijs | poggij .55.","<TEI xmlns=""http://www.tei-c.org/ns/1.0""><teiHeader><id>AN_0032_000176</id></teiHeader><text><body><p><w>Verweis 2: vide ad id(em) longu(m) paſſu(m) (contra) ph(ilosoph)os (et) m(un)di induſt(ri)a(m) (et) p(ro) (com)m(en)da r(e)ligioſo(rum) (et) theolo(gie) i(n) facecijs | poggij .55.</w></p></body></text></TEI>","Verweis 2: vide ad idem longum paſſum contra philosophos et mundi induſtriam et pro commenda religioſorum et theologie in facecijs poggij .55."
"AN_0032_000177","München, Bayerische Staatsbibliothek, Clm 3941","","55v","Verweis 3: (et) in hugo(n)e d(e) p(ra)to a fine | libri (et) e(st) p(ro)log(us).","<TEI xmlns=""http://www.tei-c.org/ns/1.0""><teiHeader><id>AN_0032_000177</id></teiHeader><text><body><p><w>Verweis 3: (et) in hugo(n)e d(e) p(ra)to a fine | libri (et) e(st) p(ro)log(us).</w></p></body></text></TEI>","Verweis 3: et in hugone de prato a fine libri et est prologus."
"AN_0032_000178","München, Bayerische Staatsbibliothek, Clm 3941","","55v","Verweis 4: vide p(ostea) p(ro)logu(m) d(e) h(oc) | a k(arta) 74 /","<TEI xmlns=""http://www.tei-c.org/ns/1.0""><teiHeader><id>AN_0032_000178</id></teiHeader><text><body><p><w>Verweis 4: vide p(ostea) p(ro)logu(m) d(e) h(oc) | a k(arta) 74 /</w></p></body></text></TEI>","Verweis 4: vide postea prologum de hoc a karta 74 /"
"AN_0032_000179","München, Bayerische Staatsbibliothek, Clm 3941","","55v","Verweis 5: vide (et) franci|#.scu(m) pet(ra)rcha(m) d(e) lib(er)o arbit(ri)o","<TEI xmlns=""http://www.tei-c.org/ns/1.0""><teiHeader><id>AN_0032_000179</id></teiHeader><text><body><p><w>Verweis 5: vide (et) franci|ſcu(m) pet(ra)rcha(m) d(e) lib(er)o arbit(ri)o</w></p></body></text></TEI>","Verweis 5: vide et franciſcum petrarcham de libero arbitrio"
