"id","car_id","text_id","abschnitt","sort_in_car","page_id","wortlaut","wortlaut_tei_xml","wortlaut_searchstring","is_target","is_source","insecurity","position_on_page","insecure_page","lost","is_fragment","non_habes","belegstelle_text","alternative_page","missing_comment","annotat"
"BEL_t_TR_X_0002_Karta119$0","TR_X_0002","TX_X0002_000002","","5","","vide jnuecti(v)a(m) vt vi(detur) h(uius) | valle (contra) q(ue)nda(m) q(ui) vitup(er)at | ac det(ra)hit huic op(er)i jn the(ma)-|tib(us) guarini a k(arta) .119.","<TEI xmlns=""http://www.tei-c.org/ns/1.0""><teiHeader><id>VER_x_0076_000007</id><refsDecl><biblStruct><monogr><title>Guarinus Veronensis: Themata</title><description/></monogr></biblStruct></refsDecl></teiHeader><text><body><p><w>vide jnuecti(v)a(m) vt vi(detur) h(uius) | valle (contra) q(ue)nda(m) q(ui) vitup(er)at | ac det(ra)hit huic op(er)i jn the(ma)-|tib(us) guarini a k(arta) .119.</w></p></body></text></TEI>","vide jnuectivam vt videtur huius valle contra quendam qui vituperat ac detrahit huic operi jn thema-tibus guarini a karta .119.","1","0","0","","0","1","0","0","Karta 119","","",""
"BEL_t_TR_X_0002_Karta165$0","TR_X_0002","TX_X0002_000003","","6","","d(e) ab#.solu(tione) | vide i(n) the(matibus) | guarini a k(arta) 165 <finis1/>","<TEI xmlns=""http://www.tei-c.org/ns/1.0""><teiHeader><id>VER_x_0076_000008</id><refsDecl><biblStruct><monogr><title>Guarinus Veronensis: Themata</title><description/></monogr></biblStruct></refsDecl></teiHeader><text><body><p><w>d(e) abſolu(tione) | vide i(n) the(matibus) | guarini a k(arta) 165 </w></p></body></text></TEI>","de abſolutione vide in thematibus guarini a karta 165","1","0","0","","0","1","0","0","Karta 165","","",""
"BEL_t_TR_X_0002_Karta259$0","TR_X_0002","TX_X0002_000004","","7","","vide in e(ius) blaſphemia(m) | vbi m(e)ntio in or(ati)o(n)e ad Car-|dinales jn Elect<unl>ione</unl> p(a)pe | codice ruſſo the(ma)tu(m) | guarini a k(arta) .259.","<TEI xmlns=""http://www.tei-c.org/ns/1.0""><teiHeader><id>VER_x_0076_000009</id><refsDecl><biblStruct><monogr><title>Guarinus Veronensis: Themata</title><description/></monogr></biblStruct></refsDecl></teiHeader><text><body><p><w>vide in e(ius) blaſphemia(m) | vbi m(e)ntio in or(ati)o(n)e ad Car-|dinales jn Elect</w><gap reason=""illegible"" pattern="":::"" customTag=""unl""><w>ione</w></gap><w> p(a)pe | codice ruſſo the(ma)tu(m) | guarini a k(arta) .259.</w></p></body></text></TEI>","vide in eius blaſphemiam vbi mentio in oratione ad Car-dinales jn Electione pape codice ruſſo thematum guarini a karta .259.","1","0","0","","0","1","0","0","Karta 259","","",""
"BEL_t_TR_X_0002_Karta260$0","TR_X_0002","TX_X0002_000004","","8","","Acta ſum(m)o(rum) pontificu(m) (contra) bohemos vide ſumati(m) (et) b(re)ui(ter) jn or(ati)o(n)e Election(is) p(a)pe | a k(arta) .260. <finis1/>","<TEI xmlns=""http://www.tei-c.org/ns/1.0""><teiHeader><id>VER_x_0076_000010</id><refsDecl><biblStruct><monogr><title>Guarinus Veronensis: Themata</title><description/></monogr></biblStruct></refsDecl></teiHeader><text><body><p><w>Acta ſum(m)o(rum) pontificu(m) (contra) bohemos vide ſumati(m) (et) b(re)ui(ter) jn or(ati)o(n)e Election(is) p(a)pe | a k(arta) .260. </w></p></body></text></TEI>","Acta ſummorum pontificum contra bohemos vide ſumatim et breuiter jn oratione Electionis pape a karta .260.","1","0","0","","0","1","0","0","Karta 260","","",""
"BEL_t_TR_X_0002_Karta273$0","TR_X_0002","TX_X0002_000005","","9","","vide pl(us) q(uo)#.sda(m) flo(r)es rhetho(r)icales [...] (et) i(n) ru#.s#.so codice the(ma)tu(m) guarini .273.","<TEI xmlns=""http://www.tei-c.org/ns/1.0""><teiHeader><id>VER_x_0076_000011</id><refsDecl><biblStruct><monogr><title>Guarinus Veronensis: Themata</title><description/></monogr></biblStruct></refsDecl></teiHeader><text><body><p><w>vide pl(us) q(uo)ſda(m) flo(r)es rhetho(r)icales </w><gap reason=""editoral"" customTag=""[...]""/><w> (et) i(n) ruſſo codice the(ma)tu(m) guarini .273.</w></p></body></text></TEI>","vide plus quoſdam flores rhethoricales et in ruſſo codice thematum guarini .273.","1","0","0","","0","1","0","0","Karta 273","","",""
"BEL_t_TR_X_0003_Karta155$0","TR_X_0003","TX_X0003_000003","","0","","[...] Vide no(tabile) ge#.stu(m) (contra) wlg(us) (con)fiden(ciam) n(on) h(abe)ntes jn nobiles (et) d(omi)nos a k(arta) 155. <sig>Buchstabe J</sig>","<TEI xmlns=""http://www.tei-c.org/ns/1.0""><teiHeader><id>VER_x_0077_000003</id><refsDecl><biblStruct><monogr><title>Galeotus Martius Narniensis: Libellus apostolorum</title><description/></monogr></biblStruct></refsDecl></teiHeader><text><body><p><gap reason=""editoral"" customTag=""[...]""/><w> Vide no(tabile) geſtu(m) (contra) wlg(us) (con)fiden(ciam) n(on) h(abe)ntes jn nobiles (et) d(omi)nos a k(arta) 155. </w><symbol type=""letter"" desc=""J""><w>J</w></symbol></p></body></text></TEI>","Vide notabile geſtum contra wlgus confidenciam non habentes jn nobiles et dominos a karta 155. Buchstabe J","1","0","0","","0","1","0","0","Karta 155","","",""
"BEL_t_TR_X_0004_Karta448$0","TR_X_0004","TX_X0004_000001","Liber 3, pars 10, distinctio 12, columna 3:  Conditiones in confessione","0","","vide decla(r)at(i)o(nem) ha(rum) 16. (con)ditionu(m) jn ſpeculo morali vincentij | lib(ro) .3. decima parte / distinctione .12. a k(arta) 448 .3a. columna <finis2/>","<TEI xmlns=""http://www.tei-c.org/ns/1.0""><teiHeader><id>VER_x_0078_000001</id><refsDecl><biblStruct><monogr><title>Vincentius Bellovacensis: Speculum morale</title><description/></monogr></biblStruct></refsDecl></teiHeader><text><body><p><w>vide decla(r)at(i)o(nem) ha(rum) 16. (con)ditionu(m) jn ſpeculo morali vincentij | lib(ro) .3. decima parte / distinctione .12. a k(arta) 448 .3a. columna </w><finis-full/></p></body></text></TEI>","vide declarationem harum 16. conditionum jn ſpeculo morali vincentij libro .3. decima parte / distinctione .12. a karta 448 .3a. columna","1","0","0","","0","1","0","0","Karta 448","","",""
"BEL_t_TR_X_0005_Karta9$0","TR_X_0005","TX_X0005_000001","","0","","Vide e(ius) omelÿas <ul>luce</ul> .5. (et) 4(o) f(er)ia 6(a) (et) #.sab(ba)to | p(ost) penteco#.stes in li(bro) ho(rarum) albo a k(arta) .9.","<TEI xmlns=""http://www.tei-c.org/ns/1.0""><teiHeader><id>VER_x_0079_000001</id><refsDecl><biblStruct><monogr><title>Horae canonicae</title><description/></monogr></biblStruct></refsDecl></teiHeader><text><body><p><w>Vide e(ius) omelÿas </w><underline><w>luce</w></underline><w> .5. (et) 4(o) f(er)ia 6(a) (et) ſab(ba)to | p(ost) pentecoſtes in li(bro) ho(rarum) albo a k(arta) .9.</w></p></body></text></TEI>","Vide eius omelÿas luce .5. et 4o feria 6a et ſabbato post pentecoſtes in libro horarum albo a karta .9.","1","0","0","","0","1","0","0","Karta 9","","",""
"BEL_t_TR_X_0005_Karta68$0","TR_X_0005","TX_X0005_000002","","1","","Expo#.sit(i)o(nem) h(uius) ps(almi) <undel>a joh(ann)e cri#.so#.stomo q(ui) | intitula(tur) joh(anne)s ep(is)c(opus)</undel> i(n) l(e)ct(i)o(n)ib(us) 4(e) d(ominice) po#.st | (octavas) epiph(an)ie lib(ro) ho(rarum) canonicalium arc(us) | mod(us) ru#.s#.so a k(arta) <zw>68</zw> #.s(uper) <del>ome(liam) m(at)th(e)i xi | (et) luce .10. Confiteor t.c. p(ate)r . q(uia) ab#.scondi#.sti</del> | Ep(isto)la(m) pauli ad heb(re)os <finis 1>","<TEI xmlns=""http://www.tei-c.org/ns/1.0""><teiHeader><id>VER_x_0079_000002</id><refsDecl><biblStruct><monogr><title>Horae canonicae</title><description/></monogr></biblStruct></refsDecl></teiHeader><text><body><p><w>Expoſit(i)o(nem) h(uius) ps(almi) </w><del undo=""true"" customTag=""undel""><w>a joh(ann)e criſoſtomo q(ui) | intitula(tur) joh(anne)s ep(is)c(opus)</w></del><w> i(n) l(e)ct(i)o(n)ib(us) 4(e) d(ominice) poſt | (octavas) epiph(an)ie lib(ro) ho(rarum) canonicalium arc(us) | mod(us) ruſſo a k(arta) </w><zw><w>68</w></zw><w> ſ(uper) </w><del><w>ome(liam) m(at)th(e)i xi | (et) luce .10. Confiteor t.c. p(ate)r . q(uia) abſcondiſti</w></del><w> | Ep(isto)la(m) pauli ad heb(re)os </w><finis/></p></body></text></TEI>","Expoſitionem huius psalmi a johanne criſoſtomo qui intitulatur johannes episcopus in lectionibus 4e dominice poſt octavas epiphanie libro horarum canonicalium arcus modus ruſſo a karta 68 ſuper omeliam matthei xi et luce .10. Confiteor t.c. pater . quia abſcondiſti Epistolam pauli ad hebreos","1","0","0","","1","1","0","0","Karta 68?","","",""
"BEL_t_TR_X_0005_Karta124$0","TR_X_0005","TX_X0005_000003","Ps. 21","2","","Verweis: Jn expo#.sit(i)o(nem) h(uius) ps(almo) vide i(n) codice | ho(rarum) canonicaliu(m) . d(omi)nica palma(rum) | p(ri)m(is) in lectionib(us) a k(arta) .124 (et) vi-|den(tur) Augu#.stini <finis 1> <add>vbi p(er) die(m) #.sole(m) adduc(it).</add>","<TEI xmlns=""http://www.tei-c.org/ns/1.0""><teiHeader><id>VER_x_0079_000003</id><refsDecl><biblStruct><monogr><title>Horae canonicae</title><description/></monogr></biblStruct></refsDecl></teiHeader><text><body><p><w>Jn expoſit(i)o(nem) h(uius) ps(almo) vide i(n) codice | ho(rarum) canonicaliu(m) . d(omi)nica palma(rum) | p(ri)m(is) in lectionib(us) a k(arta) .124 (et) vi-|den(tur) Auguſtini </w><finis/><add><w>vbi p(er) die(m) ſole(m) adduc(it).</w></add></p></body></text></TEI>","Jn expoſitionem huius psalmo vide in codice horarum canonicalium . dominica palmarum primis in lectionibus a karta .124 et vi-dentur Auguſtini vbi per diem ſolem adducit.","1","0","0","","0","1","0","0","Karta 124","","",""
"BEL_t_TR_X_0006_Karta162$0","TR_X_0006","TX_X0006_000003","","0","","vide pl(us) q(uo)#.sda(m) flo(r)es rhetho(r)icales [...] (et) i(n) ep(isto)l(is) tullij vide flo(r)es i(n) tu-|#.sculanas e(ius)d(em) q(uesti)ones a k(arta) .162. / [...]","<TEI xmlns=""http://www.tei-c.org/ns/1.0""><teiHeader><id>VER_x_0080_000003</id><refsDecl><biblStruct><monogr><title>Cicero: Epistolae</title><description/></monogr></biblStruct></refsDecl></teiHeader><text><body><p><w>vide pl(us) q(uo)ſda(m) flo(r)es rhetho(r)icales </w><gap reason=""editoral"" customTag=""[...]""/><w> (et) i(n) ep(isto)l(is) tullij vide flo(r)es i(n) tu-|ſculanas e(ius)d(em) q(uesti)ones a k(arta) .162. / </w><gap reason=""editoral"" customTag=""[...]""/></p></body></text></TEI>","vide plus quoſdam flores rhethoricales et in epistolis tullij vide flores in tu-ſculanas eiusdem questiones a karta .162. /","1","0","0","","0","1","0","0","Karta 162","","",""
"BEL_t_TR_X_0006_Karta163$0","TR_X_0006","TX_X0006_000003","Passiones animi","1","","<ul>pa</ul>(ssiones) animi | q(ui) viden(tur) . vicia | vide p(ro) diffini-|tiones jn flori-|b(us) tuſculana<frag>(rum)</frag> | q(uesti)o(num) <ul>Tullij</ul> lib(ro) | 3(o) . codice Ep(isto)la<frag>(rum)</frag> | <ul>Tullij</ul> a k(arta) 163 .","<TEI xmlns=""http://www.tei-c.org/ns/1.0""><teiHeader><id>VER_x_0080_000005</id><refsDecl><biblStruct><monogr><title>Cicero: Epistolae</title><description/></monogr></biblStruct></refsDecl></teiHeader><text><body><p><underline><w>pa</w></underline><w>(ssiones) animi | q(ui) viden(tur) . vicia | vide p(ro) diffini-|tiones jn flori-|b(us) tuſculana</w><gap reason=""damage"" customTag=""frag with supplied reconstruction""><supplied reason=""reconstruction"">(rum)</supplied></gap><w> | q(uesti)o(num) </w><underline><w>Tullij</w></underline><w> lib(ro) | 3(o) . codice Ep(isto)la</w><gap reason=""damage"" customTag=""frag with supplied reconstruction""><supplied reason=""reconstruction"">(rum)</supplied></gap><w> | </w><underline><w>Tullij</w></underline><w> a k(arta) 163 .</w></p></body></text></TEI>","passiones animi qui videntur . vicia vide pro diffini-tiones jn flori-bus tuſculanarum questionum Tullij libro 3o . codice Epistolarum Tullij a karta 163 .","1","0","0","","0","1","0","0","Karta 163 ","","",""
"BEL_t_TR_X_0006_Karta275$0","TR_X_0006","TX_X0006_000004","","2","","ad id(em) jn Ep(isto)l(is) . Tul(lij) | vide marbadu(m) | a k(arta) .275.","<TEI xmlns=""http://www.tei-c.org/ns/1.0""><teiHeader><id>VER_x_0080_000006</id><refsDecl><biblStruct><monogr><title>Cicero: Epistolae</title><description/></monogr></biblStruct></refsDecl></teiHeader><text><body><p><w>ad id(em) jn Ep(isto)l(is) . Tul(lij) | vide marbadu(m) | a k(arta) .275.</w></p></body></text></TEI>","ad idem jn Epistolis . Tullij vide marbadum a karta .275.","1","0","0","","0","1","0","0","Karta 275","","",""
"BEL_t_TR_X_0006_Circafinemcodicis$0","TR_X_0006","TX_X0006_000004","","3","","Marbadu(m) in colo(r)ib(us) Cic(er)on(is) | rhetho(r)icalib(us) vide i(n) ep(isto)l(is) cic(er)on(is) | c(ir)ca fi(n)e(m) codic(is) in metr(is)","<TEI xmlns=""http://www.tei-c.org/ns/1.0""><teiHeader><id>VER_x_0080_000010</id><refsDecl><biblStruct><monogr><title>Cicero: Epistolae</title><description/></monogr></biblStruct></refsDecl></teiHeader><text><body><p><w>Marbadu(m) in colo(r)ib(us) Cic(er)on(is) | rhetho(r)icalib(us) vide i(n) ep(isto)l(is) cic(er)on(is) | c(ir)ca fi(n)e(m) codic(is) in metr(is)</w></p></body></text></TEI>","Marbadum in coloribus Ciceronis rhethoricalibus vide in epistolis ciceronis circa finem codicis in metris","1","0","0","","0","1","0","0","Circa finem codicis","","",""
"BEL_t_TR_X_0007_Karta27$0","TR_X_0007","TX_X0007_000001","Pars 3, De geminatis","0","","Gemi(n)ata n(on) t(antu)m ador(na)tu(m) #.s(ed) ad m(u)lta(m) #.s(ignificationem) faciu(n)t vt tete diligo / (id est) (secundum) co(rpus) (et) a(n)i(m)a(m) (secundum) katholicon q(ui) <add>p(ar)te 3(a) k(arta) 27 <sig>Buchstabe Doppel-C</sig></add> | #.sic expo(n)it [...]","<TEI xmlns=""http://www.tei-c.org/ns/1.0""><teiHeader><id>VER_x_0081_000002</id><refsDecl><biblStruct><monogr><title>Johannes de Balbis Ianuensis: Catholicon</title><description/></monogr></biblStruct></refsDecl></teiHeader><text><body><p><w>Gemi(n)ata n(on) t(antu)m ador(na)tu(m) ſ(ed) ad m(u)lta(m) ſ(ignificationem) faciu(n)t vt tete diligo / (id est) (secundum) co(rpus) (et) a(n)i(m)a(m) (secundum) katholicon q(ui) </w><add><w>p(ar)te 3(a) k(arta) 27 </w><symbol type=""letter"" desc=""Doppel-C""><w>Doppel-C</w></symbol></add><w> | ſic expo(n)it </w><gap reason=""editoral"" customTag=""[...]""/></p></body></text></TEI>","Geminata non tantum adornatum ſed ad multam ſignificationem faciunt vt tete diligo / id est secundum corpus et animam secundum katholicon qui parte 3a karta 27 Buchstabe Doppel-C ſic exponit","1","0","0","","0","1","0","0","Karta 27","","",""
"BEL_t_TR_X_0007_Karta46$0","TR_X_0007","TX_X0007_000001","Pars 4, De figuris","1","","jbi (com)mitti(tur) figura eclip#.s(is) q(uia) p(ri)n(cipale) v(erbu)m #.s(cilicet) di(ri)geba(m) obtice(tur) vide i(n) katho(licon) | i(n) 4(a) p(ar)te de figur(is) a k(arta) .46.","<TEI xmlns=""http://www.tei-c.org/ns/1.0""><teiHeader><id>VER_x_0081_000004</id><refsDecl><biblStruct><monogr><title>Johannes de Balbis Ianuensis: Catholicon</title><description/></monogr></biblStruct></refsDecl></teiHeader><text><body><p><w>jbi (com)mitti(tur) figura eclipſ(is) q(uia) p(ri)n(cipale) v(erbu)m ſ(cilicet) di(ri)geba(m) obtice(tur) vide i(n) katho(licon) | i(n) 4(a) p(ar)te de figur(is) a k(arta) .46.</w></p></body></text></TEI>","jbi committitur figura eclipſis quia principale verbum ſcilicet dirigebam obticetur vide in katholicon in 4a parte de figuris a karta .46.","1","0","0","","0","1","0","0","Karta 46","","",""
"BEL_t_TR_X_0007_Karta47$0","TR_X_0007","TX_X0007_000001","Pars 4, De figuris Columna prima, De metathesi","2","","vide jn januen#.se katholicon Met(ra) de figur(is) p(ar)te 4(a) / 47 k(arta) colu(m)na p(rima) de methathe#.si","<TEI xmlns=""http://www.tei-c.org/ns/1.0""><teiHeader><id>VER_x_0081_000005</id><refsDecl><biblStruct><monogr><title>Johannes de Balbis Ianuensis: Catholicon</title><description/></monogr></biblStruct></refsDecl></teiHeader><text><body><p><w>vide jn januenſe katholicon Met(ra) de figur(is) p(ar)te 4(a) / 47 k(arta) colu(m)na p(rima) de methatheſi</w></p></body></text></TEI>","vide jn januenſe katholicon Metra de figuris parte 4a / 47 karta columna prima de methatheſi","1","0","0","","0","1","0","0","Karta 47","","",""
"BEL_t_TR_X_0008_Karta2$0","TR_X_0008","TX_X0008_000001","Liber 1, Capitulum 3","0","","<ul>Aug(ustinus)</ul> poetas v(er)a | dixi#.s#.se dicit . ca(pitulo) .3. a k(arta) | .2. in p(ro)logo <finis1/> ","<TEI xmlns=""http://www.tei-c.org/ns/1.0""><teiHeader><id>VER_x_0082_000002</id><refsDecl><biblStruct><monogr><title>Augustinus: De civitate Dei</title><description/></monogr></biblStruct></refsDecl></teiHeader><text><body><p><underline><w>Aug(ustinus)</w></underline><w> poetas v(er)a | dixiſſe dicit . ca(pitulo) .3. a k(arta) | .2. in p(ro)logo </w></p></body></text></TEI>","Augustinus poetas vera dixiſſe dicit . capitulo .3. a karta .2. in prologo","1","0","0","","0","1","0","0","Karta 2","","",""
"BEL_t_TR_X_0009_Karta13$0","TR_X_0009","TX_X0009_000001","","0","","hanc vide ep(isto)la(m) | a p(ri)n(cipio) codic(is) cit(ri)ni | lit(is) g(re)cie a k(arta) .13.","<TEI xmlns=""http://www.tei-c.org/ns/1.0""><teiHeader><id>VER_x_0083_000001</id><refsDecl><biblStruct><monogr><title>Leonardus Brunus Aretinus: De litibus Graeciae</title><description/></monogr></biblStruct></refsDecl></teiHeader><text><body><p><w>hanc vide ep(isto)la(m) | a p(ri)n(cipio) codic(is) cit(ri)ni | lit(is) g(re)cie a k(arta) .13.</w></p></body></text></TEI>","hanc vide epistolam a principio codicis citrini litis grecie a karta .13.","1","0","0","","0","1","0","0","Karta 13","","",""
"BEL_t_TR_X_0009_Karta35$0","TR_X_0009","TX_X0009_000002","","1","","vide plura illi(us) panormite met(ra) ad - | lampla(m) v(er)#.s(us) amo(rem) [...] (et) jn Codice cit(ri)no litiu(m) g(re)cie k(arta) .35.","<TEI xmlns=""http://www.tei-c.org/ns/1.0""><teiHeader><id>VER_x_0083_000002</id><refsDecl><biblStruct><monogr><title>Leonardus Brunus Aretinus: De litibus Graeciae</title><description/></monogr></biblStruct></refsDecl></teiHeader><text><body><p><w>vide plura illi(us) panormite met(ra) ad - | lampla(m) v(er)ſ(us) amo(rem) </w><gap reason=""editoral"" customTag=""[...]""/><w> (et) jn Codice cit(ri)no litiu(m) g(re)cie k(arta) .35.</w></p></body></text></TEI>","vide plura illius panormite metra ad - lamplam verſus amorem et jn Codice citrino litium grecie karta .35.","1","0","0","","0","1","0","0","Karta 35","","",""
"BEL_t_TR_X_0009_Karta37–$0","TR_X_0009","TX_X0009_000003","","2","","vide m(ul)ta e(ius) | op(er)a pij (contra) thür-|cu(m) i(n) litib(us) g(re)cie | a k(arta) .37. (et) d(e)jnceps","<TEI xmlns=""http://www.tei-c.org/ns/1.0""><teiHeader><id>VER_x_0083_000003</id><refsDecl><biblStruct><monogr><title>Leonardus Brunus Aretinus: De litibus Graeciae</title><description/></monogr></biblStruct></refsDecl></teiHeader><text><body><p><w>vide m(ul)ta e(ius) | op(er)a pij (contra) thür-|cu(m) i(n) litib(us) g(re)cie | a k(arta) .37. (et) d(e)jnceps</w></p></body></text></TEI>","vide multa eius opera pij contra thür-cum in litibus grecie a karta .37. et dejnceps","1","0","0","","1","1","0","0","Karta 37–?","","",""
"BEL_t_TR_X_0009_Karta84$0","TR_X_0009","TX_X0009_000004","","3","","vide or(ati)o(nem) i(n) pub(lico) ad | i(m)p(eratorem) (et) p(ri)ncipes fa<zw>ctam</zw> | (secundum) hos colo(re)s i(n) litib(us) | g(re)cie a k(arta) .84.","<TEI xmlns=""http://www.tei-c.org/ns/1.0""><teiHeader><id>VER_x_0083_000004</id><refsDecl><biblStruct><monogr><title>Leonardus Brunus Aretinus: De litibus Graeciae</title><description/></monogr></biblStruct></refsDecl></teiHeader><text><body><p><w>vide or(ati)o(nem) i(n) pub(lico) ad | i(m)p(eratorem) (et) p(ri)ncipes fa</w><zw><w>ctam</w></zw><w> | (secundum) hos colo(re)s i(n) litib(us) | g(re)cie a k(arta) .84.</w></p></body></text></TEI>","vide orationem in publico ad imperatorem et principes factam secundum hos colores in litibus grecie a karta .84.","1","0","0","","0","1","0","0","Karta 84","","",""
"BEL_t_TR_X_0009_Karta99$0","TR_X_0009","TX_X0009_000005","","4","","vide et(iam) de ro(ma)n(is) (et) de Remo (et) romulo (et) capitolio lib(ro) 15 jo#.sephi antiq(uitatum) | vbi n(on) nihil ext(ra)ctu(m) de hijs in litib(us) g(re)cie (con)tine(tur) a k(arta) .99.","<TEI xmlns=""http://www.tei-c.org/ns/1.0""><teiHeader><id>VER_x_0083_000006</id><refsDecl><biblStruct><monogr><title>Leonardus Brunus Aretinus: De litibus Graeciae</title><description/></monogr></biblStruct></refsDecl></teiHeader><text><body><p><w>vide et(iam) de ro(ma)n(is) (et) de Remo (et) romulo (et) capitolio lib(ro) 15 joſephi antiq(uitatum) | vbi n(on) nihil ext(ra)ctu(m) de hijs in litib(us) g(re)cie (con)tine(tur) a k(arta) .99.</w></p></body></text></TEI>","vide etiam de romanis et de Remo et romulo et capitolio libro 15 joſephi antiquitatum vbi non nihil extractum de hijs in litibus grecie continetur a karta .99.","1","0","0","","0","1","0","0","Karta 99","","",""
